,Unnamed: 0,review,rating_of_review,product_name,product_brand,product_star_rating,product_price
329,329,"

  Like

",1.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
330,330,"

  Very good qulity product and comfirt to use. Thanks amazon

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
331,331,"

  Best shoe at reasonable price.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
332,332,"

  Nice and comfortable shoe

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
333,333,"

  Nice shoes for gym ,running ,casual wear

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
334,334,"

  Perfect fit 👌

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
335,335,"




                    The media could not be loaded.
                




   Great shoe, Excellent Fit, Good Comfort, cushioning and hardworking soul. Bit heavy.

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
336,336,"




                    The media could not be loaded.
                




   Best shoe for regular running purpose, weight less, booster

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
337,337,"

  It is not original

",1.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
338,338,"

  Nycc shoes

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
339,339,"

  Nice shoes for gym ,running ,casual wear

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
340,340,"

  Perfect fit 👌

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
341,341,"




                    The media could not be loaded.
                




   Great shoe, Excellent Fit, Good Comfort, cushioning and hardworking soul. Bit heavy.

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
342,342,"




                    The media could not be loaded.
                




   Best shoe for regular running purpose, weight less, booster

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
343,343,"

  It is not original

",1.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
344,344,"

  Nycc shoes

",5.0 out of 5 stars,"











Campus Men's NASA Running Shoes










","


Visit the Campus Store


","



4.2 out of 5 stars




","




Price:

₹900.00 - ₹1,530.00









 Inclusive of all taxes





"
345,345,"

  light weighted color is as same as shown in pic value for money

",5.0 out of 5 stars,"











Adidas Men Running Shoes










","


Visit the Adidas Store


","



4.1 out of 5 stars




","




Price:

₹1,692.00 - ₹3,229.00









 Inclusive of all taxes





"
346,346,"

  Good product... looks awesome...but don't buy it in Amazon.. because of the price...the price is printed 1,699 and Amazon also taking 1,699. If you buy from a local store it may cost 100-200 rupees less for you...

",5.0 out of 5 stars,"











Adidas Men Running Shoes










","


Visit the Adidas Store


","



4.1 out of 5 stars




","




Price:

₹1,692.00 - ₹3,229.00









 Inclusive of all taxes





"
347,347,"

  Value for money product, purchased at 990/- in Amazon great Indian sale 2019.PROS: Quality durable, good for walking and running, Best in price segment below 1,000/- and appearance is fantastic as you can see pics. Sole is really good as cushion.CONS: Little tight in front for people with broad feet, shape needs to be more aerodynamic.Overall no major concern, go for the same.

",5.0 out of 5 stars,"











Adidas Men Running Shoes










","


Visit the Adidas Store


","



4.1 out of 5 stars




","




Price:

₹1,692.00 - ₹3,229.00









 Inclusive of all taxes





"
348,348,"

  Nice shows

",5.0 out of 5 stars,"











Adidas Men Running Shoes










","


Visit the Adidas Store


","



4.1 out of 5 stars




","




Price:

₹1,692.00 - ₹3,229.00









 Inclusive of all taxes





"
349,349,"

  Nice

",5.0 out of 5 stars,"











Adidas Men Running Shoes










","


Visit the Adidas Store


","



4.1 out of 5 stars




","




Price:

₹1,692.00 - ₹3,229.00









 Inclusive of all taxes





"
